GENERATION_PROJECT,gen_dbid,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_min_load_fraction,gen_is_pumped_hydro
Jilin-Wind_EP-ep-40251,existing.40251,Wind_EP,Wind,Jilin,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,2.8,0,0.0139,0.02,730,0,FALSE,.,0,FALSE
Jilin-Wind_EP-ep-40272,existing.40272,Wind_EP,Wind,Jilin,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,2.8,0,0.0139,0.02,643.8,0,FALSE,.,0,FALSE
Liaoning-Battery_Storage-11191,new.11191,Battery_Storage,Storage,Liaoning,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,3000,0.0055,0.02,.,0,FALSE,0.767,0,FALSE
Liaoning-Central_PV-487,new.487,Central_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,3000,0,0.02,84000,0,FALSE,.,0,FALSE
Liaoning-Central_PV-488,new.488,Central_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,3000,0,0.02,84000,0,FALSE,.,0,FALSE
Liaoning-Central_PV-489,new.489,Central_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,3000,0,0.02,84000,0,FALSE,.,0,FALSE
Liaoning-Central_PV-490,new.490,Central_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,3000,0,0.02,84000,0,FALSE,.,0,FALSE
Liaoning-Central_PV-573,new.573,Central_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,3000,0,0.02,84000,0,FALSE,.,0,FALSE
Liaoning-Central_PV_EP-ep-50039,existing.50039,Central_PV_EP,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,23.3,0,FALSE,.,0,FALSE
Liaoning-Central_PV_EP-ep-50069,existing.50069,Central_PV_EP,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,46.6,0,FALSE,.,0,FALSE
Liaoning-Central_PV_EP-ep-50099,existing.50099,Central_PV_EP,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,93.1,0,FALSE,.,0,FALSE
Liaoning-Central_PV_EP-ep-50130,existing.50130,Central_PV_EP,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,357,0,FALSE,.,0,FALSE
Liaoning-Central_PV_EP-ep-50159,existing.50159,Central_PV_EP,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,1705.6,0,FALSE,.,0,FALSE
Liaoning-Coal_1000_DRY-11609,new.11609,Coal_1000_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.3,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_DRY-11633,new.11633,Coal_1000_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.3,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_DRY-11649,new.11649,Coal_1000_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.3,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_DRY-11665,new.11665,Coal_1000_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.3,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_DRY-11681,new.11681,Coal_1000_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.3,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_RC-11599,new.11599,Coal_1000_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.88,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_RC-11623,new.11623,Coal_1000_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.88,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_RC-11639,new.11639,Coal_1000_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.88,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_RC-11655,new.11655,Coal_1000_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.88,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_RC-11671,new.11671,Coal_1000_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.88,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_1000_SEA-11615,new.11615,Coal_1000_SEA,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.88,5,300,0.32,0.05,.,1000,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-632,existing.632,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-633,existing.633,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-634,existing.634,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-635,existing.635,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-636,existing.636,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-637,existing.637,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-638,existing.638,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-639,existing.639,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-640,existing.640,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-641,existing.641,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-642,existing.642,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-643,existing.643,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-644,existing.644,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-645,existing.645,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,200,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-647,existing.647,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,150,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-648,existing.648,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,150,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-649,existing.649,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,150,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-650,existing.650,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,150,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-651,existing.651,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,150,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-652,existing.652,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,150,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-653,existing.653,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,135,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-654,existing.654,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,135,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-655,existing.655,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,125,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-656,existing.656,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,100,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-657,existing.657,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,100,100,FALSE,.,0.4,FALSE
Liaoning-Coal_100_RC-ep-658,existing.658,Coal_100_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.06,3,0,0.52,0.05,100,100,FALSE,.,0.4,FALSE
Liaoning-Coal_300_DRY-11613,new.11613,Coal_300_DRY,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,9.37,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_DRY-11637,new.11637,Coal_300_DRY,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,9.37,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_DRY-11653,new.11653,Coal_300_DRY,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,9.37,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_DRY-11669,new.11669,Coal_300_DRY,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,9.37,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_DRY-11685,new.11685,Coal_300_DRY,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,9.37,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_RC-11603,new.11603,Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.92,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_RC-11627,new.11627,Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.92,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_RC-11643,new.11643,Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.92,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_RC-11659,new.11659,Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.92,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_RC-11675,new.11675,Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.92,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_300_SEA-11619,new.11619,Coal_300_SEA,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.92,5,300,0.37,0.05,.,300,FALSE,.,0.4,FALSE
Liaoning-Coal_600_DRY-11611,new.11611,Coal_600_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.94,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_DRY-11635,new.11635,Coal_600_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.94,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_DRY-11651,new.11651,Coal_600_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.94,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_DRY-11667,new.11667,Coal_600_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.94,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_DRY-11683,new.11683,Coal_600_DRY,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.94,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_RC-11601,new.11601,Coal_600_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.45,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_RC-11625,new.11625,Coal_600_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.45,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_RC-11641,new.11641,Coal_600_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.45,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_RC-11657,new.11657,Coal_600_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.45,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_RC-11673,new.11673,Coal_600_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.45,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_600_SEA-11617,new.11617,Coal_600_SEA,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.45,5,300,0.34,0.05,.,600,FALSE,.,0.4,FALSE
Liaoning-Coal_IGCC_RC-11605,new.11605,Coal_IGCC_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.89,5,300,0.52,0.05,.,265,FALSE,.,0.4,FALSE
Liaoning-Coal_IGCC_RC-11629,new.11629,Coal_IGCC_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.89,5,300,0.52,0.05,.,265,FALSE,.,0.4,FALSE
Liaoning-Coal_IGCC_RC-11645,new.11645,Coal_IGCC_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.89,5,300,0.52,0.05,.,265,FALSE,.,0.4,FALSE
Liaoning-Coal_IGCC_RC-11661,new.11661,Coal_IGCC_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.89,5,300,0.52,0.05,.,265,FALSE,.,0.4,FALSE
Liaoning-Coal_IGCC_RC-11677,new.11677,Coal_IGCC_RC,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.89,5,300,0.52,0.05,.,265,FALSE,.,0.4,FALSE
Liaoning-Coal_Small_OT-ep-660,existing.660,Coal_Small_OT,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.66,3,0,0.52,0.05,24,25,FALSE,.,0.4,FALSE
Liaoning-Coal_Small_RC-ep-575,existing.575,Coal_Small_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.68,3,0,0.52,0.05,1178.3,25,FALSE,.,0.4,FALSE
Liaoning-Coal_Small_RC-ep-592,existing.592,Coal_Small_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.68,3,0,0.52,0.05,543.8,25,FALSE,.,0.4,FALSE
Liaoning-Coal_Small_RC-ep-593,existing.593,Coal_Small_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.68,3,0,0.52,0.05,537,25,FALSE,.,0.4,FALSE
Liaoning-Coal_Small_RC-ep-631,existing.631,Coal_Small_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.68,3,0,0.52,0.05,240,25,FALSE,.,0.4,FALSE
Liaoning-Coal_Small_RC-ep-659,existing.659,Coal_Small_RC,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.68,3,0,0.52,0.05,60,25,FALSE,.,0.4,FALSE
Liaoning-Coal_Small_SEA-ep-646,existing.646,Coal_Small_SEA,Coal,Liaoning,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.66,3,0,0.15,0.05,181,25,FALSE,.,0.4,FALSE
Liaoning-Commercial_PV-173,new.173,Commercial_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,1000,0,FALSE,.,0,FALSE
Liaoning-Commercial_PV-87,new.87,Commercial_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,1000,0,FALSE,.,0,FALSE
Liaoning-Commercial_PV-88,new.88,Commercial_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,1000,0,FALSE,.,0,FALSE
Liaoning-Commercial_PV-89,new.89,Commercial_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,1000,0,FALSE,.,0,FALSE
Liaoning-Commercial_PV-90,new.90,Commercial_PV,Solar,Liaoning,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,1000,0,FALSE,.,0,FALSE
Liaoning-EP_Coal_1000_SEA-ep-576,existing.576,EP_Coal_1000_SEA,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.66,3,0,0.32,0.05,1000,1000,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_1000_SEA-ep-577,existing.577,EP_Coal_1000_SEA,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.66,3,0,0.32,0.05,1000,1000,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_1000_SEA-ep-578,existing.578,EP_Coal_1000_SEA,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.66,3,0,0.32,0.05,800,1000,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_1000_SEA-ep-579,existing.579,EP_Coal_1000_SEA,Coal,Liaoning,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.66,3,0,0.32,0.05,800,1000,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_DRY-ep-619,existing.619,EP_Coal_300_DRY,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.8,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_DRY-ep-620,existing.620,EP_Coal_300_DRY,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.8,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-594,existing.594,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-595,existing.595,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-596,existing.596,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-597,existing.597,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-604,existing.604,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-605,existing.605,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-606,existing.606,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-607,existing.607,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-608,existing.608,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,330,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-609,existing.609,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,330,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-614,existing.614,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-615,existing.615,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-616,existing.616,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-617,existing.617,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-618,existing.618,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-621,existing.621,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-622,existing.622,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-623,existing.623,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-624,existing.624,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-625,existing.625,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-626,existing.626,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-627,existing.627,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-628,existing.628,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-629,existing.629,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_RC-ep-630,existing.630,EP_Coal_300_RC,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,300,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_SEA-ep-598,existing.598,EP_Coal_300_SEA,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_SEA-ep-599,existing.599,EP_Coal_300_SEA,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_SEA-ep-600,existing.600,EP_Coal_300_SEA,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_SEA-ep-601,existing.601,EP_Coal_300_SEA,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_SEA-ep-602,existing.602,EP_Coal_300_SEA,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_SEA-ep-603,existing.603,EP_Coal_300_SEA,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,350,300,FALSE,.,0.4,FALSE
Liaoning-EP_Coal_300_SEA-ep-610,existing.610,EP_Coal_300_SEA,Coal,Liaoning,35,FALSE,TRUE,FALSE,FALSE,FALSE,8.53,3,0,0.37,0.05,330,300,FALSE,.,0.4,FALSE
