gen_cost_scenario_id,technology_id,technology,year,overnight_cost,fixed_o_m,variable_o_m
28,304,Coal_300_SEA,2031,605850,6059,5.00
28,304,Coal_300_SEA,2032,605850,6059,5.00
28,304,Coal_300_SEA,2033,605850,6059,5.00
28,304,Coal_300_SEA,2034,605850,6059,5.00
28,304,Coal_300_SEA,2035,605850,6059,5.00
28,304,Coal_300_SEA,2036,605850,6059,5.00
28,304,Coal_300_SEA,2037,605850,6059,5.00
28,304,Coal_300_SEA,2038,605850,6059,5.00
28,304,Coal_300_SEA,2039,605850,6059,5.00
28,304,Coal_300_SEA,2040,605850,6059,5.00
28,304,Coal_300_SEA,2041,605850,6059,5.00
28,304,Coal_300_SEA,2042,605850,6059,5.00
28,304,Coal_300_SEA,2043,605850,6059,5.00
28,402,Coal_100_RC,2020,774286,7743,5.00
28,402,Coal_100_RC,2021,774286,7743,5.00
28,402,Coal_100_RC,2022,774286,7743,5.00
28,402,Coal_100_RC,2023,774286,7743,5.00
28,402,Coal_100_RC,2024,774286,7743,5.00
28,402,Coal_100_RC,2025,774286,7743,5.00
28,402,Coal_100_RC,2026,774286,7743,5.00
28,402,Coal_100_RC,2027,774286,7743,5.00
28,402,Coal_100_RC,2028,774286,7743,5.00
28,402,Coal_100_RC,2029,774286,7743,5.00
28,402,Coal_100_RC,2030,774286,7743,5.00
28,402,Coal_100_RC,2031,774286,7743,5.00
28,402,Coal_100_RC,2032,774286,7743,5.00
28,402,Coal_100_RC,2033,774286,7743,5.00
28,402,Coal_100_RC,2034,774286,7743,5.00
28,402,Coal_100_RC,2035,774286,7743,5.00
28,402,Coal_100_RC,2036,774286,7743,5.00
28,402,Coal_100_RC,2037,774286,7743,5.00
28,402,Coal_100_RC,2038,774286,7743,5.00
28,402,Coal_100_RC,2039,774286,7743,5.00
28,402,Coal_100_RC,2040,774286,7743,5.00
28,402,Coal_100_RC,2041,774286,7743,5.00
28,402,Coal_100_RC,2042,774286,7743,5.00
28,402,Coal_100_RC,2043,774286,7743,5.00
28,402,Coal_100_RC,2044,774286,7743,5.00
28,402,Coal_100_RC,2045,774286,7743,5.00
28,402,Coal_100_RC,2046,774286,7743,5.00
28,402,Coal_100_RC,2047,774286,7743,5.00
28,402,Coal_100_RC,2048,774286,7743,5.00
28,402,Coal_100_RC,2049,774286,7743,5.00
28,402,Coal_100_RC,2050,774286,7743,5.00
28,402,Coal_100_RC,2051,774286,7743,5.00
28,402,Coal_100_RC,2052,774286,7743,5.00
28,402,Coal_100_RC,2053,774286,7743,5.00
28,402,Coal_100_RC,2054,774286,7743,5.00
28,402,Coal_100_RC,2055,774286,7743,5.00
28,402,Coal_100_RC,2056,774286,7743,5.00
28,402,Coal_100_RC,2057,774286,7743,5.00
28,402,Coal_100_RC,2058,774286,7743,5.00
28,402,Coal_100_RC,2059,774286,7743,5.00
28,402,Coal_100_RC,2060,774286,7743,5.00
28,403,Coal_100_DRY,2020,825714,8257,5.00
28,403,Coal_100_DRY,2021,825714,8257,5.00
28,403,Coal_100_DRY,2022,825714,8257,5.00
28,403,Coal_100_DRY,2023,825714,8257,5.00
28,403,Coal_100_DRY,2024,825714,8257,5.00
28,403,Coal_100_DRY,2025,825714,8257,5.00
28,403,Coal_100_DRY,2026,825714,8257,5.00
28,403,Coal_100_DRY,2027,825714,8257,5.00
28,403,Coal_100_DRY,2028,825714,8257,5.00
28,403,Coal_100_DRY,2029,825714,8257,5.00
28,403,Coal_100_DRY,2030,825714,8257,5.00
28,403,Coal_100_DRY,2031,825714,8257,5.00
28,403,Coal_100_DRY,2032,825714,8257,5.00
28,403,Coal_100_DRY,2033,825714,8257,5.00
28,403,Coal_100_DRY,2034,825714,8257,5.00
28,403,Coal_100_DRY,2035,825714,8257,5.00
28,403,Coal_100_DRY,2036,825714,8257,5.00
28,403,Coal_100_DRY,2037,825714,8257,5.00
28,403,Coal_100_DRY,2038,825714,8257,5.00
28,403,Coal_100_DRY,2039,825714,8257,5.00
28,403,Coal_100_DRY,2040,825714,8257,5.00
28,403,Coal_100_DRY,2041,825714,8257,5.00
28,403,Coal_100_DRY,2042,825714,8257,5.00
28,403,Coal_100_DRY,2043,825714,8257,5.00
28,403,Coal_100_DRY,2044,825714,8257,5.00
28,403,Coal_100_DRY,2045,825714,8257,5.00
28,403,Coal_100_DRY,2046,825714,8257,5.00
28,403,Coal_100_DRY,2047,825714,8257,5.00
28,403,Coal_100_DRY,2048,825714,8257,5.00
28,403,Coal_100_DRY,2049,825714,8257,5.00
28,403,Coal_100_DRY,2050,825714,8257,5.00
28,403,Coal_100_DRY,2051,825714,8257,5.00
28,403,Coal_100_DRY,2052,825714,8257,5.00
28,403,Coal_100_DRY,2053,825714,8257,5.00
28,403,Coal_100_DRY,2054,825714,8257,5.00
28,403,Coal_100_DRY,2055,825714,8257,5.00
28,403,Coal_100_DRY,2056,825714,8257,5.00
28,403,Coal_100_DRY,2057,825714,8257,5.00
28,403,Coal_100_DRY,2058,825714,8257,5.00
28,403,Coal_100_DRY,2059,825714,8257,5.00
28,403,Coal_100_DRY,2060,825714,8257,5.00
28,404,Coal_100_SEA,2020,774286,7743,5.00
28,404,Coal_100_SEA,2021,774286,7743,5.00
28,404,Coal_100_SEA,2022,774286,7743,5.00
28,404,Coal_100_SEA,2023,774286,7743,5.00
28,404,Coal_100_SEA,2024,774286,7743,5.00
28,404,Coal_100_SEA,2025,774286,7743,5.00
28,404,Coal_100_SEA,2026,774286,7743,5.00
28,404,Coal_100_SEA,2027,774286,7743,5.00
28,404,Coal_100_SEA,2028,774286,7743,5.00
28,404,Coal_100_SEA,2029,774286,7743,5.00
28,404,Coal_100_SEA,2030,774286,7743,5.00
28,404,Coal_100_SEA,2031,774286,7743,5.00
28,404,Coal_100_SEA,2032,774286,7743,5.00
28,404,Coal_100_SEA,2033,774286,7743,5.00
28,404,Coal_100_SEA,2034,774286,7743,5.00
28,404,Coal_100_SEA,2035,774286,7743,5.00
28,404,Coal_100_SEA,2036,774286,7743,5.00
28,404,Coal_100_SEA,2037,774286,7743,5.00
28,404,Coal_100_SEA,2038,774286,7743,5.00
28,404,Coal_100_SEA,2039,774286,7743,5.00
28,404,Coal_100_SEA,2040,774286,7743,5.00
28,404,Coal_100_SEA,2041,774286,7743,5.00
28,404,Coal_100_SEA,2042,774286,7743,5.00
28,404,Coal_100_SEA,2043,774286,7743,5.00
28,404,Coal_100_SEA,2044,774286,7743,5.00
28,404,Coal_100_SEA,2045,774286,7743,5.00
28,404,Coal_100_SEA,2046,774286,7743,5.00
28,404,Coal_100_SEA,2047,774286,7743,5.00
28,404,Coal_100_SEA,2048,774286,7743,5.00
28,404,Coal_100_SEA,2049,774286,7743,5.00
28,404,Coal_100_SEA,2050,774286,7743,5.00
28,404,Coal_100_SEA,2051,774286,7743,5.00
28,404,Coal_100_SEA,2052,774286,7743,5.00
28,404,Coal_100_SEA,2053,774286,7743,5.00
28,404,Coal_100_SEA,2054,774286,7743,5.00
28,404,Coal_100_SEA,2055,774286,7743,5.00
28,404,Coal_100_SEA,2056,774286,7743,5.00
28,404,Coal_100_SEA,2057,774286,7743,5.00
28,404,Coal_100_SEA,2058,774286,7743,5.00
28,404,Coal_100_SEA,2059,774286,7743,5.00
28,404,Coal_100_SEA,2060,774286,7743,5.00
28,501,Coal_Small_OT,2020,774286,7743,5.00
28,501,Coal_Small_OT,2021,774286,7743,5.00
28,501,Coal_Small_OT,2022,774286,7743,5.00
28,501,Coal_Small_OT,2023,774286,7743,5.00
28,501,Coal_Small_OT,2024,774286,7743,5.00
28,501,Coal_Small_OT,2025,774286,7743,5.00
28,501,Coal_Small_OT,2026,774286,7743,5.00
28,501,Coal_Small_OT,2027,774286,7743,5.00
28,501,Coal_Small_OT,2028,774286,7743,5.00
28,501,Coal_Small_OT,2029,774286,7743,5.00
28,501,Coal_Small_OT,2030,774286,7743,5.00
28,501,Coal_Small_OT,2031,774286,7743,5.00
28,501,Coal_Small_OT,2032,774286,7743,5.00
28,501,Coal_Small_OT,2033,774286,7743,5.00
28,501,Coal_Small_OT,2034,774286,7743,5.00
28,501,Coal_Small_OT,2035,774286,7743,5.00
28,501,Coal_Small_OT,2036,774286,7743,5.00
28,501,Coal_Small_OT,2037,774286,7743,5.00
28,501,Coal_Small_OT,2038,774286,7743,5.00
28,501,Coal_Small_OT,2039,774286,7743,5.00
28,501,Coal_Small_OT,2040,774286,7743,5.00
28,501,Coal_Small_OT,2041,774286,7743,5.00
28,501,Coal_Small_OT,2042,774286,7743,5.00
28,501,Coal_Small_OT,2043,774286,7743,5.00
28,501,Coal_Small_OT,2044,774286,7743,5.00
28,501,Coal_Small_OT,2045,774286,7743,5.00
28,501,Coal_Small_OT,2046,774286,7743,5.00
28,501,Coal_Small_OT,2047,774286,7743,5.00
28,501,Coal_Small_OT,2048,774286,7743,5.00
28,501,Coal_Small_OT,2049,774286,7743,5.00
28,501,Coal_Small_OT,2050,774286,7743,5.00
28,501,Coal_Small_OT,2051,774286,7743,5.00
28,501,Coal_Small_OT,2052,774286,7743,5.00
28,501,Coal_Small_OT,2053,774286,7743,5.00
28,501,Coal_Small_OT,2054,774286,7743,5.00
28,501,Coal_Small_OT,2055,774286,7743,5.00
28,501,Coal_Small_OT,2056,774286,7743,5.00
28,501,Coal_Small_OT,2057,774286,7743,5.00
28,501,Coal_Small_OT,2058,774286,7743,5.00
28,501,Coal_Small_OT,2059,774286,7743,5.00
28,501,Coal_Small_OT,2060,774286,7743,5.00
28,502,Coal_Small_RC,2020,774286,7743,5.00
28,502,Coal_Small_RC,2021,774286,7743,5.00
28,502,Coal_Small_RC,2022,774286,7743,5.00
28,502,Coal_Small_RC,2023,774286,7743,5.00
28,502,Coal_Small_RC,2024,774286,7743,5.00
28,502,Coal_Small_RC,2025,774286,7743,5.00
28,502,Coal_Small_RC,2026,774286,7743,5.00
28,502,Coal_Small_RC,2027,774286,7743,5.00
28,502,Coal_Small_RC,2028,774286,7743,5.00
28,502,Coal_Small_RC,2029,774286,7743,5.00
28,502,Coal_Small_RC,2030,774286,7743,5.00
28,502,Coal_Small_RC,2031,774286,7743,5.00
28,502,Coal_Small_RC,2032,774286,7743,5.00
28,502,Coal_Small_RC,2033,774286,7743,5.00
28,502,Coal_Small_RC,2034,774286,7743,5.00
28,502,Coal_Small_RC,2035,774286,7743,5.00
28,502,Coal_Small_RC,2036,774286,7743,5.00
28,502,Coal_Small_RC,2037,774286,7743,5.00
28,502,Coal_Small_RC,2038,774286,7743,5.00
28,502,Coal_Small_RC,2039,774286,7743,5.00
28,502,Coal_Small_RC,2040,774286,7743,5.00
28,502,Coal_Small_RC,2041,774286,7743,5.00
28,502,Coal_Small_RC,2042,774286,7743,5.00
28,502,Coal_Small_RC,2043,774286,7743,5.00
28,502,Coal_Small_RC,2044,774286,7743,5.00
28,502,Coal_Small_RC,2045,774286,7743,5.00
28,502,Coal_Small_RC,2046,774286,7743,5.00
28,502,Coal_Small_RC,2047,774286,7743,5.00
28,502,Coal_Small_RC,2048,774286,7743,5.00
28,502,Coal_Small_RC,2049,774286,7743,5.00
28,502,Coal_Small_RC,2050,774286,7743,5.00
28,502,Coal_Small_RC,2051,774286,7743,5.00
28,502,Coal_Small_RC,2052,774286,7743,5.00
28,502,Coal_Small_RC,2053,774286,7743,5.00
28,502,Coal_Small_RC,2054,774286,7743,5.00
28,502,Coal_Small_RC,2055,774286,7743,5.00
28,502,Coal_Small_RC,2056,774286,7743,5.00
28,502,Coal_Small_RC,2057,774286,7743,5.00
28,502,Coal_Small_RC,2058,774286,7743,5.00
28,502,Coal_Small_RC,2059,774286,7743,5.00
28,502,Coal_Small_RC,2060,774286,7743,5.00
28,503,Coal_Small_DRY,2020,825714,8257,5.00
28,503,Coal_Small_DRY,2021,825714,8257,5.00
28,503,Coal_Small_DRY,2022,825714,8257,5.00
28,503,Coal_Small_DRY,2023,825714,8257,5.00
28,503,Coal_Small_DRY,2024,825714,8257,5.00
28,503,Coal_Small_DRY,2025,825714,8257,5.00
28,503,Coal_Small_DRY,2026,825714,8257,5.00
28,503,Coal_Small_DRY,2027,825714,8257,5.00
28,503,Coal_Small_DRY,2028,825714,8257,5.00
28,503,Coal_Small_DRY,2029,825714,8257,5.00
28,503,Coal_Small_DRY,2030,825714,8257,5.00
28,503,Coal_Small_DRY,2031,825714,8257,5.00
28,503,Coal_Small_DRY,2032,825714,8257,5.00
28,503,Coal_Small_DRY,2033,825714,8257,5.00
28,503,Coal_Small_DRY,2034,825714,8257,5.00
28,503,Coal_Small_DRY,2035,825714,8257,5.00
28,503,Coal_Small_DRY,2036,825714,8257,5.00
28,503,Coal_Small_DRY,2037,825714,8257,5.00
28,503,Coal_Small_DRY,2038,825714,8257,5.00
28,503,Coal_Small_DRY,2039,825714,8257,5.00
28,503,Coal_Small_DRY,2040,825714,8257,5.00
28,503,Coal_Small_DRY,2042,825714,8257,5.00
28,503,Coal_Small_DRY,2043,825714,8257,5.00
28,503,Coal_Small_DRY,2044,825714,8257,5.00
28,503,Coal_Small_DRY,2045,825714,8257,5.00
28,503,Coal_Small_DRY,2046,825714,8257,5.00
28,503,Coal_Small_DRY,2047,825714,8257,5.00
28,503,Coal_Small_DRY,2048,825714,8257,5.00
28,503,Coal_Small_DRY,2049,825714,8257,5.00
28,503,Coal_Small_DRY,2050,825714,8257,5.00
28,503,Coal_Small_DRY,2051,825714,8257,5.00
28,503,Coal_Small_DRY,2052,825714,8257,5.00
28,503,Coal_Small_DRY,2053,825714,8257,5.00
28,503,Coal_Small_DRY,2054,825714,8257,5.00
28,503,Coal_Small_DRY,2055,825714,8257,5.00
28,503,Coal_Small_DRY,2056,825714,8257,5.00
28,503,Coal_Small_DRY,2057,825714,8257,5.00
28,503,Coal_Small_DRY,2058,825714,8257,5.00
28,503,Coal_Small_DRY,2059,825714,8257,5.00
28,503,Coal_Small_DRY,2060,825714,8257,5.00
28,101,Coal_1000_OT,2020,504429,5044,5.00
28,101,Coal_1000_OT,2021,504429,5044,5.00
28,101,Coal_1000_OT,2022,504429,5044,5.00
28,101,Coal_1000_OT,2023,504429,5044,5.00
28,101,Coal_1000_OT,2024,504429,5044,5.00
28,101,Coal_1000_OT,2025,504429,5044,5.00
28,101,Coal_1000_OT,2026,504429,5044,5.00
28,101,Coal_1000_OT,2027,504429,5044,5.00
28,101,Coal_1000_OT,2028,504429,5044,5.00
28,101,Coal_1000_OT,2029,504429,5044,5.00
28,101,Coal_1000_OT,2030,504429,5044,5.00
28,101,Coal_1000_OT,2031,504429,5044,5.00
28,101,Coal_1000_OT,2032,504429,5044,5.00
28,101,Coal_1000_OT,2033,504429,5044,5.00
28,101,Coal_1000_OT,2034,504429,5044,5.00
28,101,Coal_1000_OT,2035,504429,5044,5.00
28,101,Coal_1000_OT,2036,504429,5044,5.00
28,101,Coal_1000_OT,2037,504429,5044,5.00
28,101,Coal_1000_OT,2038,504429,5044,5.00
28,101,Coal_1000_OT,2039,504429,5044,5.00
28,101,Coal_1000_OT,2040,504429,5044,5.00
28,101,Coal_1000_OT,2041,504429,5044,5.00
28,101,Coal_1000_OT,2042,504429,5044,5.00
28,101,Coal_1000_OT,2043,504429,5044,5.00
28,101,Coal_1000_OT,2044,504429,5044,5.00
28,101,Coal_1000_OT,2045,504429,5044,5.00
28,101,Coal_1000_OT,2046,504429,5044,5.00
28,101,Coal_1000_OT,2047,504429,5044,5.00
28,101,Coal_1000_OT,2048,504429,5044,5.00
28,101,Coal_1000_OT,2049,504429,5044,5.00
28,101,Coal_1000_OT,2050,504429,5044,5.00
28,101,Coal_1000_OT,2051,504429,5044,5.00
28,101,Coal_1000_OT,2052,504429,5044,5.00
28,101,Coal_1000_OT,2053,504429,5044,5.00
28,101,Coal_1000_OT,2054,504429,5044,5.00
28,101,Coal_1000_OT,2055,504429,5044,5.00
28,101,Coal_1000_OT,2056,504429,5044,5.00
28,101,Coal_1000_OT,2057,504429,5044,5.00
28,101,Coal_1000_OT,2058,504429,5044,5.00
28,101,Coal_1000_OT,2059,504429,5044,5.00
28,101,Coal_1000_OT,2060,504429,5044,5.00
28,102,Coal_1000_RC,2020,530857,5309,5.00
28,102,Coal_1000_RC,2021,530857,5309,5.00
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2049,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2050,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2051,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2052,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2053,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2054,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2055,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2056,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2057,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2058,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2059,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2060,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2020,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2021,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2022,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2023,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2024,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2025,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2026,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2027,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2028,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2029,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2030,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2031,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2032,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2033,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2034,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2035,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2036,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2037,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2038,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2056,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2057,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2058,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2059,1600000,16000,6.70
28,33,Bio_Solid_Steam_Turbine_Cogen_EP,2060,1600000,16000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2020,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2021,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2022,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2023,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2024,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2025,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2026,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2027,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2028,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2029,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2030,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2031,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2032,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2033,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2034,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2035,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2036,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2037,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2038,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2039,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2040,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2041,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2042,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2043,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2044,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2045,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2046,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2047,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2048,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2049,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2050,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2051,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2052,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2053,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2054,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2055,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2056,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2057,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2058,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2059,1700000,17000,6.70
28,34,Bio_Solid_Steam_Turbine_EP,2060,1700000,17000,6.70
28,56,Geothermal_EP,2020,2260000,22600,0.00
28,56,Geothermal_EP,2021,2260000,22600,0.00
28,56,Geothermal_EP,2022,2260000,22600,0.00
28,56,Geothermal_EP,2023,2260000,22600,0.00
28,56,Geothermal_EP,2024,2260000,22600,0.00
28,56,Geothermal_EP,2025,2260000,22600,0.00
28,56,Geothermal_EP,2026,2260000,22600,0.00
28,56,Geothermal_EP,2027,2260000,22600,0.00
28,56,Geothermal_EP,2028,2260000,22600,0.00
28,56,Geothermal_EP,2029,2260000,22600,0.00
28,56,Geothermal_EP,2030,2260000,22600,0.00
28,56,Geothermal_EP,2031,2260000,22600,0.00
28,56,Geothermal_EP,2032,2260000,22600,0.00
28,56,Geothermal_EP,2033,2260000,22600,0.00
28,56,Geothermal_EP,2034,2260000,22600,0.00
28,56,Geothermal_EP,2035,2260000,22600,0.00
28,56,Geothermal_EP,2036,2260000,22600,0.00
28,56,Geothermal_EP,2037,2260000,22600,0.00
28,56,Geothermal_EP,2038,2260000,22600,0.00
28,56,Geothermal_EP,2039,2260000,22600,0.00
28,56,Geothermal_EP,2040,2260000,22600,0.00
28,56,Geothermal_EP,2041,2260000,22600,0.00
28,56,Geothermal_EP,2042,2260000,22600,0.00
28,56,Geothermal_EP,2043,2260000,22600,0.00
28,56,Geothermal_EP,2044,2260000,22600,0.00
28,56,Geothermal_EP,2045,2260000,22600,0.00
28,56,Geothermal_EP,2046,2260000,22600,0.00
28,56,Geothermal_EP,2047,2260000,22600,0.00
28,56,Geothermal_EP,2048,2260000,22600,0.00
28,56,Geothermal_EP,2049,2260000,22600,0.00
28,56,Geothermal_EP,2050,2260000,22600,0.00
28,56,Geothermal_EP,2051,2260000,22600,0.00
28,56,Geothermal_EP,2052,2260000,22600,0.00
28,56,Geothermal_EP,2054,2260000,22600,0.00
28,56,Geothermal_EP,2055,2260000,22600,0.00
28,56,Geothermal_EP,2056,2260000,22600,0.00
28,56,Geothermal_EP,2057,2260000,22600,0.00
28,56,Geothermal_EP,2058,2260000,22600,0.00
28,56,Geothermal_EP,2059,2260000,22600,0.00
28,56,Geothermal_EP,2060,2260000,22600,0.00
28,903,Nuclear_EP_SEA,2057,1800000,18000,0.50
28,903,Nuclear_EP_SEA,2060,1800000,18000,0.50
28,903,Nuclear_EP_SEA,2059,1800000,18000,0.50
28,903,Nuclear_EP_SEA,2058,1800000,18000,0.50
28,301,Coal_300_OT,2056,568857,5689,5.00
28,301,Coal_300_OT,2057,568857,5689,5.00
28,301,Coal_300_OT,2058,568857,5689,5.00
28,301,Coal_300_OT,2059,568857,5689,5.00
28,301,Coal_300_OT,2060,568857,5689,5.00
28,302,Coal_300_RC,2020,605857,6059,5.00
28,302,Coal_300_RC,2021,605857,6059,5.00
28,302,Coal_300_RC,2022,605857,6059,5.00
28,302,Coal_300_RC,2023,605857,6059,5.00
28,302,Coal_300_RC,2024,605857,6059,5.00
28,302,Coal_300_RC,2025,605857,6059,5.00
28,302,Coal_300_RC,2026,605857,6059,5.00
28,304,Coal_300_SEA,2044,605850,6059,5.00
28,304,Coal_300_SEA,2045,605850,6059,5.00
28,304,Coal_300_SEA,2046,605850,6059,5.00
28,304,Coal_300_SEA,2047,605850,6059,5.00
28,304,Coal_300_SEA,2048,605850,6059,5.00
28,304,Coal_300_SEA,2049,605850,6059,5.00
28,304,Coal_300_SEA,2050,605850,6059,5.00
28,304,Coal_300_SEA,2051,605850,6059,5.00
28,304,Coal_300_SEA,2052,605850,6059,5.00
28,304,Coal_300_SEA,2053,605850,6059,5.00
28,304,Coal_300_SEA,2054,605850,6059,5.00
28,304,Coal_300_SEA,2055,605850,6059,5.00
28,304,Coal_300_SEA,2056,605850,6059,5.00
28,304,Coal_300_SEA,2057,605850,6059,5.00
28,304,Coal_300_SEA,2058,605850,6059,5.00
28,304,Coal_300_SEA,2059,605850,6059,5.00
28,304,Coal_300_SEA,2060,605850,6059,5.00
28,401,Coal_100_OT,2020,774286,7743,5.00
28,401,Coal_100_OT,2021,774286,7743,5.00
28,401,Coal_100_OT,2022,774286,7743,5.00
28,401,Coal_100_OT,2023,774286,7743,5.00
28,401,Coal_100_OT,2024,774286,7743,5.00
28,401,Coal_100_OT,2025,774286,7743,5.00
28,401,Coal_100_OT,2026,774286,7743,5.00
28,401,Coal_100_OT,2027,774286,7743,5.00
28,401,Coal_100_OT,2028,774286,7743,5.00
28,401,Coal_100_OT,2029,774286,7743,5.00
28,401,Coal_100_OT,2030,774286,7743,5.00
28,401,Coal_100_OT,2031,774286,7743,5.00
28,401,Coal_100_OT,2032,774286,7743,5.00
28,401,Coal_100_OT,2033,774286,7743,5.00
28,401,Coal_100_OT,2034,774286,7743,5.00
28,401,Coal_100_OT,2035,774286,7743,5.00
28,401,Coal_100_OT,2036,774286,7743,5.00
28,401,Coal_100_OT,2037,774286,7743,5.00
28,401,Coal_100_OT,2038,774286,7743,5.00
28,401,Coal_100_OT,2039,774286,7743,5.00
28,401,Coal_100_OT,2040,774286,7743,5.00
28,401,Coal_100_OT,2041,774286,7743,5.00
28,401,Coal_100_OT,2042,774286,7743,5.00
28,401,Coal_100_OT,2043,774286,7743,5.00
28,401,Coal_100_OT,2044,774286,7743,5.00
28,401,Coal_100_OT,2045,774286,7743,5.00
28,401,Coal_100_OT,2046,774286,7743,5.00
28,401,Coal_100_OT,2047,774286,7743,5.00
