gen_info_scenario_id,project_id,province_id,province_cn,province,technology_id,technology,location_id,ep_project_replacement_id,capacity_limit,capacity_limit_conversion,heat_rate,cogen_thermal_demand,connect_cost_per_mw,site_id
2,12407,3,湖北,Hubei,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12425,3,湖北,Hubei,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,572,21,吉林,Jilin,17,Central_PV,1392508949,0,116250,0,0,0,3000,
2,486,21,吉林,Jilin,17,Central_PV,1392508949,0,116250,0,0,0,3000,
2,485,21,吉林,Jilin,17,Central_PV,1392508949,0,116250,0,0,0,3000,
2,12409,3,湖北,Hubei,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12168,8,福建,Fujian,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,12178,8,福建,Fujian,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,12755,30,贵州,Guizhou,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12765,30,贵州,Guizhou,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13481,30,贵州,Guizhou,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,12161,8,福建,Fujian,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12171,8,福建,Fujian,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12157,8,福建,Fujian,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12139,8,福建,Fujian,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12165,8,福建,Fujian,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12175,8,福建,Fujian,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11949,9,江苏,Jiangsu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12149,8,福建,Fujian,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,11739,21,吉林,Jilin,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,13260,17,天津,Tianjin,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,11187,18,蒙西,West_Inner_Mongolia,25,Battery_Storage,0,0,0,0,0,0,3000,
2,587,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,537,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,536,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,535,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,12185,8,福建,Fujian,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12957,27,新疆,Xinjiang,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12973,27,新疆,Xinjiang,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12989,27,新疆,Xinjiang,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12427,3,湖北,Hubei,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13039,3,湖北,Hubei,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,11174,4,湖南,Hunan,25,Battery_Storage,0,0,0,0,0,0,3000,
2,12437,4,湖南,Hunan,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12455,4,湖南,Hunan,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11486,19,蒙东,East_Inner_Mongolia,307,Coal_300_DRY_CCS,0,0,0,0,12.54,0,300,
2,12947,27,新疆,Xinjiang,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12969,27,新疆,Xinjiang,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12985,27,新疆,Xinjiang,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12147,8,福建,Fujian,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12183,8,福建,Fujian,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12155,8,福建,Fujian,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,12137,8,福建,Fujian,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12163,8,福建,Fujian,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12173,8,福建,Fujian,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12141,8,福建,Fujian,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12167,8,福建,Fujian,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12177,8,福建,Fujian,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12159,8,福建,Fujian,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,12143,8,福建,Fujian,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12169,8,福建,Fujian,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12179,8,福建,Fujian,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13124,8,福建,Fujian,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,12129,7,安徽,Anhui,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12109,7,安徽,Anhui,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,12441,4,湖南,Hunan,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12459,4,湖南,Hunan,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12439,4,湖南,Hunan,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12457,4,湖南,Hunan,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12443,4,湖南,Hunan,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12461,4,湖南,Hunan,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12445,4,湖南,Hunan,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12463,4,湖南,Hunan,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13056,4,湖南,Hunan,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,484,21,吉林,Jilin,17,Central_PV,1392508949,0,116250,0,0,0,3000,
2,573,22,辽宁,Liaoning,17,Central_PV,1392508950,0,84000,0,0,0,3000,
2,12848,23,甘肃,Gansu,207,Coal_600_DRY_CCS,0,0,0,0,11.79,0,300,
2,12117,7,安徽,Anhui,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12127,7,安徽,Anhui,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12121,7,安徽,Anhui,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12131,7,安徽,Anhui,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12113,7,安徽,Anhui,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,12123,7,安徽,Anhui,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12133,7,安徽,Anhui,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13107,7,安徽,Anhui,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,11182,13,北京,Beijing,25,Battery_Storage,0,0,0,0,0,0,3000,
2,12151,8,福建,Fujian,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,11235,13,北京,Beijing,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13192,13,北京,Beijing,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,490,22,辽宁,Liaoning,17,Central_PV,1392508950,0,84000,0,0,0,3000,
2,352,13,北京,Beijing,15,Residential_PV,0,0,1233.333333,0,0,0,0,
2,205,13,北京,Beijing,15,Residential_PV,0,0,1233.333333,0,0,0,0,
2,11179,9,江苏,Jiangsu,25,Battery_Storage,0,0,0,0,0,0,3000,
2,206,1,重庆,Chongqing,15,Residential_PV,0,0,2600,0,0,0,0,
2,367,19,蒙东,East_Inner_Mongolia,15,Residential_PV,0,0,325,0,0,0,0,
2,11937,9,江苏,Jiangsu,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,11955,9,江苏,Jiangsu,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,11973,9,江苏,Jiangsu,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,11999,9,江苏,Jiangsu,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12017,9,江苏,Jiangsu,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,11945,9,江苏,Jiangsu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11963,9,江苏,Jiangsu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11981,9,江苏,Jiangsu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12007,9,江苏,Jiangsu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12025,9,江苏,Jiangsu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11941,9,江苏,Jiangsu,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,11959,9,江苏,Jiangsu,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,11977,9,江苏,Jiangsu,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12003,9,江苏,Jiangsu,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12021,9,江苏,Jiangsu,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,11967,9,江苏,Jiangsu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11985,9,江苏,Jiangsu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12011,9,江苏,Jiangsu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12029,9,江苏,Jiangsu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11939,9,江苏,Jiangsu,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,12540,28,广东,Guangdong,306,Coal_300_RC_CCS,0,0,0,0,11.75,0,300,
2,11171,1,重庆,Chongqing,25,Battery_Storage,0,0,0,0,0,0,3000,
2,12669,1,重庆,Chongqing,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12659,1,重庆,Chongqing,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12677,1,重庆,Chongqing,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12673,1,重庆,Chongqing,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12663,1,重庆,Chongqing,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12681,1,重庆,Chongqing,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12671,1,重庆,Chongqing,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,12661,1,重庆,Chongqing,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11957,9,江苏,Jiangsu,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,11975,9,江苏,Jiangsu,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,12001,9,江苏,Jiangsu,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,12019,9,江苏,Jiangsu,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,11947,9,江苏,Jiangsu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11965,9,江苏,Jiangsu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11983,9,江苏,Jiangsu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12009,9,江苏,Jiangsu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12027,9,江苏,Jiangsu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11951,9,江苏,Jiangsu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,11969,9,江苏,Jiangsu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,11987,9,江苏,Jiangsu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12013,9,江苏,Jiangsu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12031,9,江苏,Jiangsu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,11691,21,吉林,Jilin,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11943,9,江苏,Jiangsu,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,11961,9,江苏,Jiangsu,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,11979,9,江苏,Jiangsu,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,12005,9,江苏,Jiangsu,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,12023,9,江苏,Jiangsu,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,11953,9,江苏,Jiangsu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11971,9,江苏,Jiangsu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11989,9,江苏,Jiangsu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12015,9,江苏,Jiangsu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12033,9,江苏,Jiangsu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13141,9,江苏,Jiangsu,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,489,22,辽宁,Liaoning,17,Central_PV,1392508950,0,84000,0,0,0,3000,
2,488,22,辽宁,Liaoning,17,Central_PV,1392508950,0,84000,0,0,0,3000,
2,11707,21,吉林,Jilin,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,487,22,辽宁,Liaoning,17,Central_PV,1392508950,0,84000,0,0,0,3000,
2,577,24,宁夏,Ningxia,17,Central_PV,1392508952,0,86000,0,0,0,3000,
2,11175,5,江西,Jiangxi,25,Battery_Storage,0,0,0,0,0,0,3000,
2,12119,7,安徽,Anhui,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12679,1,重庆,Chongqing,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12665,1,重庆,Chongqing,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12683,1,重庆,Chongqing,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12675,1,重庆,Chongqing,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,12667,1,重庆,Chongqing,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12685,1,重庆,Chongqing,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13005,1,重庆,Chongqing,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,424,29,广西,Guangxi,17,Central_PV,1392508957,0,117833.3333,0,0,0,3000,
2,591,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,11188,19,蒙东,East_Inner_Mongolia,25,Battery_Storage,0,0,0,0,0,0,3000,
2,590,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,589,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,588,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,11346,14,河北,Hebei,306,Coal_300_RC_CCS,0,0,0,0,11.75,0,300,
2,11449,19,蒙东,East_Inner_Mongolia,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11465,19,蒙东,East_Inner_Mongolia,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11839,20,黑龙江,Heilongjiang,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,273,19,蒙东,East_Inner_Mongolia,15,Residential_PV,0,0,325,0,0,0,0,
2,271,19,蒙东,East_Inner_Mongolia,15,Residential_PV,0,0,325,0,0,0,0,
2,270,19,蒙东,East_Inner_Mongolia,15,Residential_PV,0,0,325,0,0,0,0,
2,400,8,福建,Fujian,15,Residential_PV,0,0,533.3333333,0,0,0,0,
2,211,8,福建,Fujian,15,Residential_PV,0,0,533.3333333,0,0,0,0,
2,12189,5,江西,Jiangxi,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12207,5,江西,Jiangxi,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12197,5,江西,Jiangxi,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12215,5,江西,Jiangxi,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12193,5,江西,Jiangxi,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12211,5,江西,Jiangxi,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12201,5,江西,Jiangxi,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12219,5,江西,Jiangxi,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12191,5,江西,Jiangxi,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,12209,5,江西,Jiangxi,201,Coal_600_OT,0,0,0,0,8.45,0,300,
2,12199,5,江西,Jiangxi,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11481,19,蒙东,East_Inner_Mongolia,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11439,19,蒙东,East_Inner_Mongolia,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11455,19,蒙东,East_Inner_Mongolia,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11471,19,蒙东,East_Inner_Mongolia,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11453,19,蒙东,East_Inner_Mongolia,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11469,19,蒙东,East_Inner_Mongolia,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11485,19,蒙东,East_Inner_Mongolia,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11443,19,蒙东,East_Inner_Mongolia,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11459,19,蒙东,East_Inner_Mongolia,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11475,19,蒙东,East_Inner_Mongolia,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11451,19,蒙东,East_Inner_Mongolia,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11467,19,蒙东,East_Inner_Mongolia,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11483,19,蒙东,East_Inner_Mongolia,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11441,19,蒙东,East_Inner_Mongolia,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11457,19,蒙东,East_Inner_Mongolia,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11473,19,蒙东,East_Inner_Mongolia,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11445,19,蒙东,East_Inner_Mongolia,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,11461,19,蒙东,East_Inner_Mongolia,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,11477,19,蒙东,East_Inner_Mongolia,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,11447,19,蒙东,East_Inner_Mongolia,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11463,19,蒙东,East_Inner_Mongolia,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11479,19,蒙东,East_Inner_Mongolia,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12217,5,江西,Jiangxi,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12203,5,江西,Jiangxi,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12221,5,江西,Jiangxi,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,210,8,福建,Fujian,15,Residential_PV,0,0,533.3333333,0,0,0,0,
2,209,8,福建,Fujian,15,Residential_PV,0,0,533.3333333,0,0,0,0,
2,13294,19,蒙东,East_Inner_Mongolia,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,429,30,贵州,Guizhou,17,Central_PV,1392508958,0,56333.33333,0,0,0,3000,
2,541,30,贵州,Guizhou,17,Central_PV,1392508958,0,56333.33333,0,0,0,3000,
2,433,30,贵州,Guizhou,17,Central_PV,1392508958,0,56333.33333,0,0,0,3000,
2,11178,8,福建,Fujian,25,Battery_Storage,0,0,0,0,0,0,3000,
2,431,30,贵州,Guizhou,17,Central_PV,1392508958,0,56333.33333,0,0,0,3000,
2,12835,23,甘肃,Gansu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12851,23,甘肃,Gansu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12867,23,甘肃,Gansu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12883,23,甘肃,Gansu,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12849,23,甘肃,Gansu,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12865,23,甘肃,Gansu,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12881,23,甘肃,Gansu,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12897,23,甘肃,Gansu,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12839,23,甘肃,Gansu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12855,23,甘肃,Gansu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12871,23,甘肃,Gansu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12887,23,甘肃,Gansu,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12847,23,甘肃,Gansu,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11902,20,黑龙江,Heilongjiang,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,13362,23,甘肃,Gansu,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,430,30,贵州,Guizhou,17,Central_PV,1392508958,0,56333.33333,0,0,0,3000,
2,558,31,海南,Hainan,17,Central_PV,1392508959,0,68333.33333,0,0,0,3000,
2,11197,28,广东,Guangdong,25,Battery_Storage,0,0,0,0,0,0,3000,
2,435,31,海南,Hainan,17,Central_PV,1392508959,0,68333.33333,0,0,0,3000,
2,434,31,海南,Hainan,17,Central_PV,1392508959,0,68333.33333,0,0,0,3000,
2,551,11,浙江,Zhejiang,17,Central_PV,1392508939,0,24000,0,0,0,3000,
2,208,8,福建,Fujian,15,Residential_PV,0,0,533.3333333,0,0,0,0,
2,12195,5,江西,Jiangxi,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,12213,5,江西,Jiangxi,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,12205,5,江西,Jiangxi,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12223,5,江西,Jiangxi,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13073,5,江西,Jiangxi,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,576,24,宁夏,Ningxia,17,Central_PV,1392508952,0,86000,0,0,0,3000,
2,11190,21,吉林,Jilin,25,Battery_Storage,0,0,0,0,0,0,3000,
2,575,24,宁夏,Ningxia,17,Central_PV,1392508952,0,86000,0,0,0,3000,
2,574,24,宁夏,Ningxia,17,Central_PV,1392508952,0,86000,0,0,0,3000,
2,493,24,宁夏,Ningxia,17,Central_PV,1392508952,0,86000,0,0,0,3000,
2,492,24,宁夏,Ningxia,17,Central_PV,1392508952,0,86000,0,0,0,3000,
2,11697,21,吉林,Jilin,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11713,21,吉林,Jilin,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11729,21,吉林,Jilin,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11761,21,吉林,Jilin,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11777,21,吉林,Jilin,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11793,21,吉林,Jilin,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11809,21,吉林,Jilin,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11687,21,吉林,Jilin,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11703,21,吉林,Jilin,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11719,21,吉林,Jilin,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11735,21,吉林,Jilin,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11751,21,吉林,Jilin,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11767,21,吉林,Jilin,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11783,21,吉林,Jilin,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11799,21,吉林,Jilin,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11701,21,吉林,Jilin,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11717,21,吉林,Jilin,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11733,21,吉林,Jilin,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11749,21,吉林,Jilin,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11765,21,吉林,Jilin,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11781,21,吉林,Jilin,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11797,21,吉林,Jilin,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11813,21,吉林,Jilin,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12342,2,河南,Henan,207,Coal_600_DRY_CCS,0,0,0,0,11.79,0,300,
2,550,11,浙江,Zhejiang,17,Central_PV,1392508939,0,24000,0,0,0,3000,
2,549,11,浙江,Zhejiang,17,Central_PV,1392508939,0,24000,0,0,0,3000,
2,548,11,浙江,Zhejiang,17,Central_PV,1392508939,0,24000,0,0,0,3000,
2,12483,28,广东,Guangdong,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12545,28,广东,Guangdong,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12571,28,广东,Guangdong,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12473,28,广东,Guangdong,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12491,28,广东,Guangdong,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12509,28,广东,Guangdong,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12535,28,广东,Guangdong,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12553,28,广东,Guangdong,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12579,28,广东,Guangdong,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12487,28,广东,Guangdong,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12549,28,广东,Guangdong,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12575,28,广东,Guangdong,301,Coal_300_OT,0,0,0,0,8.92,0,300,
2,12477,28,广东,Guangdong,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12495,28,广东,Guangdong,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11723,21,吉林,Jilin,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11755,21,吉林,Jilin,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11771,21,吉林,Jilin,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11787,21,吉林,Jilin,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11803,21,吉林,Jilin,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11699,21,吉林,Jilin,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11715,21,吉林,Jilin,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11731,21,吉林,Jilin,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11747,21,吉林,Jilin,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
